id_sample;DNMT3B;EXO1;MCM10
TCGA-AR-A24O-01A;0.8872549999999999;1.462576;1.303658
TCGA-AR-A24P-01A;0.9630040000000001;2.386103;1.6784830000000002
TCGA-AR-A24Q-01A;1.599125;3.792534;2.072708
TCGA-AR-A24R-01A;1.351479;2.266819;1.701716
TCGA-AR-A24S-01A;2.373487;2.13591;2.097699
TCGA-AR-A24T-01A;0.979023;1.2684090000000001;0.8674299999999999
TCGA-AR-A24U-01A;1.613212;2.317237;2.299696
TCGA-AR-A24V-01A;0.902315;1.616614;1.343011
TCGA-AR-A24W-01A;0.9190209999999999;0.79127;0.412355
TCGA-AR-A24X-01A;0.918675;2.075144;1.4120110000000001
TCGA-AR-A24Z-01A;1.355102;2.234695;2.162862
TCGA-AR-A250-01A;2.381682;2.212904;1.6976939999999998
TCGA-AR-A251-01A;3.170764;3.722165;4.056601000000001
TCGA-AR-A252-01A;0.602278;1.968759;1.625111
TCGA-AR-A254-01A;1.2185110000000001;2.760071;4.594188
TCGA-AR-A255-01A;1.675532;2.917224;2.033093
TCGA-AR-A256-01A;2.195481;3.631304;3.097442
TCGA-AR-A2LE-01A;0.697245;0.87045;0.69408
TCGA-AR-A2LH-01A;1.5732620000000002;1.318566;1.5256239999999999
TCGA-AR-A2LJ-01A;0.521061;1.1138780000000001;0.771474
TCGA-AR-A2LK-01A;1.9383139999999999;2.975088;2.1264689999999997
TCGA-AR-A2LM-01A;0.8327450000000001;0.91622;0.643442
TCGA-AR-A2LN-01A;0.840994;0.412571;0.289599
TCGA-AR-A2LO-01A;1.552573;2.634497;1.946908
TCGA-AR-A2LQ-01A;1.064769;1.220804;0.704861
TCGA-AR-A5QM-01A;0.9473520000000001;1.229265;0.763367
TCGA-AR-A5QN-01A;1.550344;2.0343970000000002;1.34255
TCGA-AR-A5QP-01A;1.1000590000000001;1.69357;1.101435
TCGA-AR-A5QQ-01A;1.559058;2.857974;2.0340599999999998
TCGA-B6-A0I1-01A;2.588582;2.894523;1.9564279999999998
TCGA-B6-A0I2-01A;1.344892;2.821059;1.4630809999999999
TCGA-B6-A0I5-01A;0.8940100000000001;1.225131;0.68572
TCGA-B6-A0I6-01A;2.932121;2.88417;3.181491
TCGA-B6-A0I8-01A;1.348444;1.190995;0.66681
TCGA-B6-A0I9-01A;1.8131099999999998;3.38741;2.2228369999999997
TCGA-B6-A0IA-01A;0.411166;2.007334;1.422037
TCGA-B6-A0IB-01A;1.648365;2.41622;1.7890110000000001
TCGA-B6-A0IC-01A;0.850355;1.2202549999999999;1.1285399999999999
TCGA-B6-A0IE-01A;1.933243;1.996264;1.629656
TCGA-B6-A0IG-01A;1.8845900000000002;2.47326;2.277589
TCGA-B6-A0IH-01A;1.4441549999999999;0.309289;0.19559200000000002
TCGA-B6-A0IJ-01A;2.5468740000000003;3.550393;3.2961080000000003
TCGA-B6-A0IK-01A;0.963498;2.394103;1.413103
TCGA-B6-A0IM-01A;1.026027;1.667313;1.7148439999999998
TCGA-B6-A0IN-01A;0.6159819999999999;0.9090299999999999;0.779782
TCGA-B6-A0IO-01A;1.484025;1.509843;1.090573
TCGA-B6-A0IP-01A;1.548168;2.143159;1.212222
TCGA-B6-A0IQ-01A;3.903793;4.28554;3.369636
TCGA-B6-A0RE-01A;2.101932;2.956499;3.722468
TCGA-B6-A0RG-01A;1.8333169999999999;1.652889;1.5039639999999999
TCGA-B6-A0RH-01A;1.126301;2.115195;1.189023
TCGA-B6-A0RI-01A;1.261614;2.228646;1.670593
TCGA-B6-A0RL-01A;2.181335;2.861212;2.313837
TCGA-B6-A0RM-01A;0.987334;1.119245;1.167656
TCGA-B6-A0RN-01A;0.826823;0.509314;0.277264
TCGA-B6-A0RO-01A;0.500362;0.848658;0.682772
TCGA-B6-A0RP-01A;0.674723;0.973244;0.525799
TCGA-B6-A0RQ-01A;1.0424879999999999;0.458873;0.274694
TCGA-B6-A0RS-01A;1.9611889999999998;2.5731029999999997;2.6144130000000003
TCGA-B6-A0RT-01A;1.5659530000000002;3.402346;2.618346
TCGA-B6-A0RU-01A;3.063991;3.4492160000000003;2.35677
TCGA-B6-A0RV-01A;0.9843370000000001;1.576438;1.395816
TCGA-B6-A0WS-01A;0.6424;1.522983;1.630026
TCGA-B6-A0WT-01A;1.709177;2.5598650000000003;1.9299529999999998
TCGA-B6-A0WV-01A;2.4873540000000003;2.4456919999999998;2.220581
TCGA-B6-A0WW-01A;1.4477870000000002;2.506428;1.7303520000000001
TCGA-B6-A0WX-01A;1.884104;3.508581;1.9053349999999998
TCGA-B6-A0WY-01A;1.204178;1.2772540000000001;1.1146719999999999
TCGA-B6-A0WZ-01A;1.220434;1.7807970000000002;1.199949
TCGA-B6-A0X0-01A;1.040667;1.972001;1.119524
TCGA-B6-A0X1-01A;1.593164;3.051396;3.122359
TCGA-B6-A0X4-01A;0.735522;0.47554799999999997;0.42085200000000006
TCGA-B6-A0X5-01A;1.578338;2.556402;2.542119
TCGA-B6-A0X7-01A;1.817032;0.8894200000000001;0.42018900000000003
TCGA-B6-A1KF-01A;3.2524319999999998;4.115783;3.121876
TCGA-B6-A1KI-01A;0.598575;0.920276;0.438747
TCGA-B6-A1KN-01A;2.353042;2.926946;2.390213
TCGA-B6-A2IU-01A;1.640493;1.8644560000000001;1.095006
TCGA-B6-A3ZX-01A;1.431066;1.971443;1.9928240000000002
TCGA-B6-A400-01A;2.165198;2.8418900000000002;2.111708
TCGA-B6-A401-01A;1.722418;1.511388;0.8218260000000001
TCGA-B6-A402-01A;1.955725;3.3226;2.894193
TCGA-B6-A408-01A;1.011473;0.9980180000000001;0.682549
TCGA-B6-A409-01A;1.96163;2.786237;2.0685540000000002
TCGA-B6-A40B-01A;1.1570479999999999;1.6258549999999998;0.94811
TCGA-B6-A40C-01A;1.7183130000000002;2.3858900000000003;1.64242
TCGA-BH-A0AU-01A;1.8134540000000001;1.8261020000000001;1.360665
TCGA-BH-A0AU-11A;1.156205;0.22570300000000001;0.165046
TCGA-BH-A0AV-01A;1.252956;2.435682;2.381491
TCGA-BH-A0AW-01A;2.331646;2.111473;1.70207
TCGA-BH-A0AY-01A;1.23001;2.114631;1.5070139999999999
TCGA-BH-A0AY-11A;0.9274129999999999;0.42516899999999996;0.387884
TCGA-BH-A0AZ-01A;0.914543;1.016627;0.58926
TCGA-BH-A0AZ-11A;1.024119;0.34371599999999997;0.19693
TCGA-BH-A0B0-01A;0.8556940000000001;0.863965;0.587378
TCGA-BH-A0B1-01A;0.921816;2.056826;1.650396
TCGA-BH-A0B3-01A;1.953972;3.519199;3.219243
TCGA-BH-A0B4-01A;1.351525;1.304257;1.624002
TCGA-BH-A0B5-01A;2.056196;2.634902;1.9947419999999998
TCGA-BH-A0B5-11A;0.362933;0.037514;0.18175999999999998
TCGA-BH-A0B7-01A;1.635371;2.252181;1.332371
TCGA-BH-A0B7-11A;1.107169;0.7337859999999999;0.48576199999999997
TCGA-BH-A0B8-01A;1.04701;1.708043;1.328365
TCGA-BH-A0B8-11A;0.428462;0.06004400000000001;0.247442
TCGA-BH-A0B9-01A;1.9515580000000001;3.123479;2.432227
TCGA-BH-A0BA-01A;2.110271;2.3174810000000003;0.982353
TCGA-BH-A0BA-11A;1.018375;0.918625;0.664119
TCGA-BH-A0BC-01A;0.931415;2.009471;1.528456
TCGA-BH-A0BC-11A;0.621822;0.640486;0.536087
TCGA-BH-A0BD-01A;1.330642;3.2086770000000002;1.957011
TCGA-BH-A0BF-01A;1.7696830000000001;1.923079;1.284238
TCGA-BH-A0BG-01A;1.517111;1.9747240000000001;2.219091
TCGA-BH-A0BJ-01A;0.8585659999999999;1.501651;0.669778
TCGA-BH-A0BJ-11A;1.1500489999999999;0.581762;0.40065500000000004
TCGA-BH-A0BL-01A;2.7774349999999997;2.5144919999999997;2.88218
TCGA-BH-A0BM-01A;0.768175;0.24303200000000003;0.219269
TCGA-BH-A0BM-11A;0.784522;0.56129;0.565768
TCGA-BH-A0BO-01A;0.5499390000000001;0.526043;0.43413599999999997
TCGA-BH-A0BP-01A;0.811159;1.268111;1.0369
TCGA-BH-A0BQ-01A;0.886583;1.154248;0.718379
TCGA-BH-A0BQ-11A;0.9999170000000001;0.659251;0.83806
TCGA-BH-A0BR-01A;1.0695219999999999;1.4697879999999999;1.4001299999999999
TCGA-BH-A0BS-11A;0.8521989999999999;0.48937600000000003;0.375564
TCGA-BH-A0BT-01A;1.9011169999999997;1.487249;0.767567
TCGA-BH-A0BT-11A;0.954016;0.282402;0.178893
TCGA-BH-A0BV-01A;0.6999380000000001;1.4537;0.917768
TCGA-BH-A0BV-11A;1.191359;0.517055;0.5187649999999999
TCGA-BH-A0BW-01A;1.251567;3.3039629999999995;2.4133709999999997
TCGA-BH-A0BW-11A;1.132052;1.625359;1.3071709999999999
TCGA-BH-A0BZ-01A;1.549819;2.3914150000000003;1.7137930000000001
TCGA-BH-A0BZ-11A;0.721137;0.14948699999999998;0.268099
TCGA-BH-A0C0-01A;2.11387;2.739841;2.029064
TCGA-BH-A0C0-11A;1.232574;0.19966099999999998;0.11794500000000001
TCGA-BH-A0C3-01A;1.0172649999999999;1.866122;1.631316
TCGA-BH-A0C3-11A;0.9071450000000001;0.508758;0.286627
TCGA-BH-A0DD-01A;2.167134;3.723632;3.075073
TCGA-BH-A0DD-11A;0.740785;0.208947;0.366832
TCGA-BH-A0DE-01A;0.779204;0.820116;0.673145
TCGA-BH-A0DG-01A;0.965569;1.8230369999999998;1.163082
TCGA-BH-A0DG-11A;1.033518;0.622506;0.4803
TCGA-BH-A0DH-01A;0.39442;1.492916;1.342309
TCGA-BH-A0DH-11A;0.71215;0.210121;0.06191
TCGA-BH-A0DI-01A;0.868311;1.377712;0.721497
TCGA-BH-A0DK-01A;0.785632;2.390703;1.363739
TCGA-BH-A0DK-11A;1.001836;0.743909;0.613275
TCGA-BH-A0DL-01A;2.071279;3.182086;2.071871
TCGA-BH-A0DL-11A;1.054092;0.557453;0.472408
TCGA-BH-A0DO-11A;1.074733;0.411361;0.248337
TCGA-BH-A0DP-01A;0.44376499999999997;1.512853;0.599986
TCGA-BH-A0DP-11A;0.882235;0.200772;0.09169
TCGA-BH-A0DQ-01A;1.1106200000000002;1.6025909999999999;1.178544
TCGA-BH-A0DQ-11A;0.9511649999999999;0.520738;0.405952
TCGA-BH-A0DS-01A;0.562028;0.5819449999999999;0.48593000000000003
TCGA-BH-A0DT-01A;0.918212;1.272039;1.023279
TCGA-BH-A0DT-11A;0.943124;0.451004;0.444146
TCGA-BH-A0DV-01A;0.669745;0.789904;0.35902
TCGA-BH-A0DV-11A;0.93894;0.15625;0.108552
TCGA-BH-A0DX-01A;1.34946;1.680349;0.969199
TCGA-BH-A0DZ-01A;1.424095;2.161037;1.748203
TCGA-BH-A0DZ-11A;0.93266;0.915956;0.6689930000000001
TCGA-BH-A0E0-01A;3.486264;1.9479389999999999;1.498293
TCGA-BH-A0E0-11A;0.744462;0.19702999999999998;0.250854
TCGA-BH-A0E1-01A;0.723117;2.7130509999999997;1.7859349999999998
TCGA-BH-A0E1-11A;0.746943;0.32929200000000003;0.181172
TCGA-BH-A0E2-01A;1.42736;1.798966;1.530557
TCGA-BH-A0E6-01A;1.436456;2.842749;2.6856240000000002
TCGA-BH-A0E7-01A;0.5964659999999999;0.806143;0.7977489999999999
TCGA-BH-A0EA-01A;0.9329879999999999;0.288708;0.234862
TCGA-BH-A0EB-01A;0.512959;1.0982299999999998;0.690868
TCGA-BH-A0EE-01A;0.9059;2.453551;2.060892
TCGA-BH-A0EI-01A;1.170157;1.26453;1.076259
TCGA-BH-A0GY-01A;2.369716;1.805302;1.664459
TCGA-BH-A0GZ-01A;1.3908989999999999;1.7464979999999999;1.322425
TCGA-BH-A0H0-01A;1.220449;2.829809;1.7711270000000001
TCGA-BH-A0H3-01A;0.949551;1.184817;0.742648
TCGA-BH-A0H5-01A;0.821042;1.233837;0.9406969999999999
TCGA-BH-A0H5-11A;1.059079;0.357439;0.248119
TCGA-BH-A0H6-01A;1.290988;0.79788;0.703505
TCGA-BH-A0H7-01A;1.222597;1.76642;1.353779
TCGA-BH-A0H7-11A;1.055238;0.958283;0.685218
TCGA-BH-A0H9-01A;1.0640530000000001;2.1000400000000004;1.4101270000000001
TCGA-BH-A0H9-11A;0.391072;0.041957999999999995;0.23781300000000002
TCGA-BH-A0HA-01A;1.018979;0.669501;0.47970799999999997
TCGA-BH-A0HA-11A;1.22419;0.781866;0.598687
TCGA-BH-A0HB-01A;1.3512030000000002;0.996326;1.9291610000000001
TCGA-BH-A0HF-01A;1.0381850000000001;1.413197;0.864603
TCGA-BH-A0HI-01A;0.6340210000000001;1.237472;0.746545
TCGA-BH-A0HK-01A;0.978927;1.26854;0.833599
TCGA-BH-A0HK-11A;0.506483;0.283063;0.23887600000000003
TCGA-BH-A0HL-01A;0.8407129999999999;1.700364;1.8704889999999998
TCGA-BH-A0HN-01A;1.6825709999999998;1.052829;0.430547
TCGA-BH-A0HO-01A;0.5064609999999999;1.12945;1.000735
TCGA-BH-A0HP-01A;1.191276;1.5577809999999999;0.829867
TCGA-BH-A0HQ-01A;1.2654020000000001;1.283981;0.701577
TCGA-BH-A0HU-01A;2.253705;2.7105810000000004;2.227815
TCGA-BH-A0HW-01A;1.132088;1.126703;1.196799
TCGA-BH-A0HX-01A;1.350191;1.90573;1.5399180000000001
TCGA-BH-A0HY-01A;1.9008990000000001;2.259992;1.806013
TCGA-BH-A0RX-01A;3.026957;2.612129;2.494199
TCGA-BH-A0W3-01A;1.4673459999999998;2.658211;2.047371
TCGA-BH-A0W4-01A;1.211959;1.070732;1.051025
TCGA-BH-A0W5-01A;1.052571;1.097517;0.776302
TCGA-BH-A0W7-01A;1.118797;1.7031759999999998;1.2077959999999999
TCGA-BH-A0WA-01A;2.159263;2.237555;2.6210299999999997
TCGA-BH-A18F-01A;1.804534;3.010951;2.3680849999999998
TCGA-BH-A18G-01A;0.9228879999999999;2.2740259999999997;1.3234
TCGA-BH-A18H-01A;0.7462340000000001;1.0406090000000001;0.8319799999999999
TCGA-BH-A18I-01A;0.8477020000000001;1.354943;1.300525
TCGA-BH-A18J-01A;0.745238;1.7424560000000002;1.397461
TCGA-BH-A18J-11A;1.132809;0.47066199999999997;0.585171
TCGA-BH-A18K-01A;1.40238;2.203081;1.544546
TCGA-BH-A18K-11A;1.287105;0.155123;0.14088499999999998
TCGA-BH-A18L-01A;1.7879599999999998;3.0509619999999997;2.478422
TCGA-BH-A18L-11A;0.8022060000000001;0.28939499999999996;0.30239099999999997
TCGA-BH-A18M-01A;0.910693;2.149911;1.430815
TCGA-BH-A18M-11A;0.804271;0.622395;0.530304
TCGA-BH-A18N-01A;0.736478;1.093538;0.9152520000000001
TCGA-BH-A18N-11A;0.967247;0.127256;0.174188
TCGA-BH-A18P-01A;1.249976;2.625321;1.853173
TCGA-BH-A18P-11A;0.647012;0.111974;0.215635
TCGA-BH-A18Q-01A;2.4458990000000003;3.214461;2.278291
TCGA-BH-A18Q-11A;1.180727;0.490937;0.27834200000000003
TCGA-BH-A18R-01A;3.127911;3.5992330000000003;2.760136
TCGA-BH-A18R-11A;1.059109;0.26256199999999996;0.18648599999999999
TCGA-BH-A18S-01A;0.888542;0.865283;0.433866
TCGA-BH-A18S-11A;0.9354959999999999;0.1883;0.23608800000000002
TCGA-BH-A18T-01A;3.195825;4.4046389999999995;4.312867
TCGA-BH-A18U-01A;2.036195;3.5733650000000003;2.708765
TCGA-BH-A18U-11A;1.168079;1.105145;0.604973
TCGA-BH-A18V-01A;1.8822869999999998;3.048483;3.940617
TCGA-BH-A18V-06A;1.657789;2.560222;3.6656809999999997
TCGA-BH-A18V-11A;0.8345239999999999;0.0654;0.055353
TCGA-BH-A1EN-01A;0.48329300000000003;2.349843;1.488508
TCGA-BH-A1EN-11A;0.618505;0.228319;0.369925
TCGA-BH-A1EO-01A;1.066186;1.647487;1.0493649999999999
TCGA-BH-A1EO-11A;0.47258999999999995;0.280221;0.33671
TCGA-BH-A1ES-01A;1.214572;1.872116;1.9729970000000001
TCGA-BH-A1ES-06A;0.698766;0.40844899999999995;0.313325
TCGA-BH-A1ET-01A;0.622099;0.698905;0.583244
TCGA-BH-A1EU-01A;1.2017309999999999;1.060119;0.506896
TCGA-BH-A1EU-11A;0.910057;0.198463;0.125151
TCGA-BH-A1EV-01A;1.8309349999999998;2.007028;1.931876
TCGA-BH-A1EV-11A;1.486788;1.172393;1.135174
TCGA-BH-A1EW-01A;1.137466;2.747241;2.257514
TCGA-BH-A1EX-01A;1.67678;1.6528759999999998;1.168817
TCGA-BH-A1EY-01A;0.682773;1.030083;0.6174609999999999
TCGA-BH-A1F0-01A;1.9443700000000002;2.284621;2.247934
TCGA-BH-A1F2-01A;2.131446;2.47159;1.985082
TCGA-BH-A1F2-11A;0.7836380000000001;0.254678;0.189024
TCGA-BH-A1F6-01A;2.1883369999999998;2.2150939999999997;3.233682
TCGA-BH-A1F8-01A;1.856902;2.728838;2.400558
TCGA-BH-A1FB-01A;0.9237799999999999;0.745618;0.69915
TCGA-BH-A1FB-11A;1.040076;0.17461500000000002;0.174714
TCGA-BH-A1FC-01A;2.356247;4.371898000000001;3.6304849999999997
TCGA-BH-A1FC-11A;0.956785;0.21188;0.20992800000000003
TCGA-BH-A1FD-01A;1.206334;1.444587;2.078997
TCGA-BH-A1FE-01A;2.023877;2.287082;2.279145
TCGA-BH-A1FE-06A;0.640794;0.707246;0.64225
TCGA-BH-A1FG-01A;0.69909;0.812542;0.793868
TCGA-BH-A1FH-01A;0.8911540000000001;0.542117;0.588859
TCGA-BH-A1FJ-01A;1.310919;3.7126059999999996;2.338715
TCGA-BH-A1FL-01A;1.824439;2.134077;1.344874
TCGA-BH-A1FM-01A;1.015896;2.480198;1.81276
TCGA-BH-A1FN-01A;1.598547;3.461389;2.1651580000000004
TCGA-BH-A1FN-11A;0.8737299999999999;0.504621;0.376627
TCGA-BH-A1FR-01A;0.6342479999999999;1.175209;1.2099389999999999
TCGA-BH-A1FU-01A;2.1181349999999997;2.664091;2.2723619999999998
TCGA-BH-A1FU-11A;0.9965729999999999;0.259627;0.36700900000000003
TCGA-BH-A201-01A;0.9606889999999999;1.7912270000000001;1.2900559999999999
TCGA-BH-A202-01A;1.58889;3.38444;1.947454
TCGA-BH-A203-01A;3.4051160000000005;2.771907;2.2995509999999997
TCGA-BH-A203-11A;0.8563959999999999;0.36779;0.399127
TCGA-BH-A204-01A;0.670509;2.6481169999999996;2.697159
TCGA-BH-A204-11A;0.400412;0.12134600000000001;0.25664899999999996
TCGA-BH-A208-01A;0.879279;0.769803;0.46198999999999996
TCGA-BH-A208-11A;0.835414;0.21830500000000003;0.12295299999999999
TCGA-BH-A209-01A;2.1114;3.328067;3.212556
TCGA-BH-A209-11A;0.899026;0.349787;0.467483
TCGA-BH-A28O-01A;1.101661;0.404475;0.290445
TCGA-BH-A28Q-01A;1.058871;1.018499;0.647177
TCGA-BH-A2L8-01A;1.070077;1.162261;0.803612
TCGA-BH-A42T-01A;1.561793;3.310353;2.385072
TCGA-BH-A42U-01A;0.789726;0.628285;0.356941
TCGA-BH-A42V-01A;1.236591;0.559149;0.45124
TCGA-BH-A5IZ-01A;0.794078;3.2943519999999995;2.279905
TCGA-BH-A5J0-01A;0.910177;1.700636;0.9830770000000001
TCGA-BH-A6R8-01A;1.423577;1.229702;0.569809
TCGA-BH-A6R9-01A;0.99026;0.9416459999999999;0.57199
TCGA-BH-A8FY-01A;0.847625;1.572706;0.8862979999999999
TCGA-BH-A8FZ-01A;1.241076;1.0546;1.0015450000000001
TCGA-BH-A8G0-01A;1.121608;0.513387;0.364005
TCGA-BH-AB28-01A;1.042375;2.226214;1.303253
TCGA-C8-A12K-01A;1.1206559999999999;3.27292;2.8671830000000003
TCGA-C8-A12L-01A;2.555711;4.097036;4.361298000000001
TCGA-C8-A12M-01A;1.606538;1.088106;1.774354
TCGA-C8-A12N-01A;1.06761;0.8280219999999999;0.568783
TCGA-C8-A12O-01A;1.349974;2.098248;2.322447
TCGA-C8-A12P-01A;2.825925;3.15808;2.372949
TCGA-C8-A12Q-01A;1.643907;1.8584169999999998;1.7181939999999998
TCGA-C8-A12T-01A;1.564655;2.069163;2.220209
TCGA-C8-A12U-01A;3.5058230000000004;2.7730740000000003;2.6310439999999997
TCGA-C8-A12V-01A;2.334939;2.396398;1.7361689999999999
TCGA-C8-A12W-01A;2.0046779999999997;2.798406;2.870056
TCGA-C8-A12X-01A;0.406887;1.664194;1.324925
TCGA-C8-A12Y-01A;1.208988;1.9795009999999997;1.217938
TCGA-C8-A12Z-01A;1.4102700000000001;2.634117;1.994314
TCGA-C8-A130-01A;2.180361;2.829916;2.696716
TCGA-C8-A131-01A;3.034878;2.9463220000000003;2.589233
TCGA-C8-A132-01A;1.17406;1.677043;1.111656
TCGA-C8-A133-01A;0.26277;0.494489;0.48969399999999996
TCGA-C8-A134-01A;2.909783;3.266638;2.031946
TCGA-C8-A135-01A;3.485706;2.7532419999999997;2.197657
TCGA-C8-A137-01A;1.8792200000000001;2.612305;2.058576
TCGA-C8-A138-01A;1.571413;1.373229;0.648015
TCGA-C8-A1HE-01A;0.90675;1.3908120000000002;1.0363950000000002
TCGA-C8-A1HF-01A;1.967525;2.514577;2.501734
TCGA-C8-A1HG-01A;1.684359;2.005677;2.072511
TCGA-C8-A1HJ-01A;2.4363599999999996;3.92131;4.039588
TCGA-C8-A1HK-01A;2.7610200000000003;3.224793;2.192374
TCGA-C8-A1HL-01A;1.738592;2.726902;1.881366
TCGA-C8-A1HM-01A;1.8131439999999999;3.64535;3.3871
TCGA-C8-A1HN-01A;1.495407;2.869192;2.343362
TCGA-C8-A26V-01A;0.865654;2.343493;1.6183299999999998
TCGA-C8-A26W-01A;2.6233880000000003;2.467479;2.174102
TCGA-C8-A26X-01A;1.82598;2.507771;2.02464
TCGA-C8-A26Y-01A;1.6834380000000002;2.4775400000000003;2.265822
TCGA-C8-A26Z-01A;1.7085689999999998;1.467994;1.5613
TCGA-C8-A273-01A;0.632885;2.2311330000000003;2.076311
TCGA-C8-A274-01A;2.163084;2.5788580000000003;1.8214560000000002
TCGA-C8-A275-01A;2.296934;2.864593;2.389825
TCGA-C8-A278-01A;2.509455;2.2199009999999997;2.585482
TCGA-C8-A27A-01A;3.194449;2.7557400000000003;3.2191490000000003
TCGA-C8-A27B-01A;1.7190759999999998;4.393791;3.5756330000000003
TCGA-C8-A3M7-01A;1.93895;2.176933;1.134562
TCGA-C8-A3M8-01A;1.50597;2.252185;1.610547
TCGA-C8-A8HP-01A;1.85658;2.430576;2.2098419999999996
TCGA-C8-A8HQ-01A;0.876843;2.50312;1.943266
TCGA-C8-A8HR-01A;2.072072;2.199911;1.567269
TCGA-D8-A13Y-01A;1.8961540000000001;3.628204;3.241469
TCGA-D8-A13Z-01A;2.6337509999999997;3.446674;3.099335
TCGA-D8-A140-01A;1.17415;1.710818;1.274951
TCGA-D8-A141-01A;0.903567;1.234016;0.980708
TCGA-D8-A142-01A;3.091714;2.573528;3.086951
TCGA-D8-A143-01A;3.4245010000000002;4.00247;3.025513
TCGA-D8-A145-01A;1.643618;1.0080879999999999;0.8126479999999999
TCGA-D8-A147-01A;1.806762;4.206119;2.51412
TCGA-D8-A1J8-01A;1.24967;3.8749849999999997;2.028873
TCGA-D8-A1J9-01A;1.084126;2.282936;2.066537
TCGA-D8-A1JA-01A;0.991778;1.894593;1.560003
TCGA-D8-A1JB-01A;1.186006;1.079631;0.827368
TCGA-D8-A1JC-01A;1.498106;2.705661;2.246457
TCGA-D8-A1JD-01A;2.014678;3.120861;2.43282
TCGA-D8-A1JE-01A;0.723531;2.2000610000000003;1.0998350000000001
TCGA-D8-A1JF-01A;2.444865;2.099316;1.194712
TCGA-D8-A1JH-01A;1.2268569999999999;0.618847;0.681014
TCGA-D8-A1JI-01A;0.713774;1.1212440000000001;0.649922
TCGA-D8-A1JJ-01A;1.209073;2.567164;2.0169650000000003
TCGA-D8-A1JK-01A;1.9099970000000002;2.209718;2.29156
TCGA-D8-A1JL-01A;1.858267;2.458373;3.918249
TCGA-D8-A1JM-01A;1.030691;4.034517;2.7433490000000003
TCGA-D8-A1JN-01A;0.9511350000000001;0.8496530000000001;0.41280900000000004
TCGA-D8-A1JP-01A;1.168425;1.3286120000000001;1.499944
TCGA-D8-A1JS-01A;0.368766;0.739984;0.27874899999999997
TCGA-D8-A1JT-01A;0.986232;2.261495;1.472192
TCGA-D8-A1JU-01A;0.69706;0.268479;0.167533
TCGA-D8-A1X5-01A;0.9745010000000001;2.247379;1.9083279999999998
TCGA-D8-A1X6-01A;0.6452;2.115758;1.7862189999999998
TCGA-D8-A1X7-01A;0.68461;2.206829;1.1723370000000002
TCGA-D8-A1X8-01A;0.804473;1.674893;1.2031969999999998
TCGA-D8-A1X9-01A;0.775997;1.800095;1.6829459999999998
TCGA-D8-A1XA-01A;1.503933;1.711701;1.345502
TCGA-D8-A1XB-01A;1.350358;1.7691990000000002;1.288538
TCGA-D8-A1XC-01A;0.455268;0.8189489999999999;0.539297
TCGA-D8-A1XD-01A;1.66917;1.44741;1.495726
TCGA-D8-A1XF-01A;2.555915;3.139869;3.9461519999999997
TCGA-D8-A1XG-01A;0.7801680000000001;1.955154;0.794701
TCGA-D8-A1XJ-01A;1.129652;2.47919;2.350967
TCGA-D8-A1XK-01A;1.00654;4.310112;4.6846190000000005
TCGA-D8-A1XL-01A;2.376852;2.5570630000000003;1.8551959999999998
TCGA-D8-A1XM-01A;0.834758;1.9158669999999998;1.55901
TCGA-D8-A1XO-01A;1.089719;1.270928;0.943845
TCGA-D8-A1XQ-01A;2.893614;2.2614669999999997;1.938607
TCGA-D8-A1XR-01A;0.9018639999999999;2.1259360000000003;1.2802930000000001
TCGA-D8-A1XS-01A;1.901428;2.850277;1.9465139999999999
TCGA-D8-A1XT-01A;2.252799;2.439212;2.41126
TCGA-D8-A1XU-01A;0.915876;0.9508540000000001;0.976173
TCGA-D8-A1XV-01A;0.690643;1.829204;0.9747170000000001
TCGA-D8-A1XW-01A;0.998584;1.5234379999999998;1.303775
TCGA-D8-A1XY-01A;0.9085049999999999;1.406578;0.742901
TCGA-D8-A1XZ-01A;1.912909;1.5601260000000001;2.386149
TCGA-D8-A1Y0-01A;1.6716650000000002;2.7595400000000003;1.9923380000000002
TCGA-D8-A1Y1-01A;1.7122979999999999;2.797057;2.152217
TCGA-D8-A1Y2-01A;0.664367;1.6397849999999998;1.489616
TCGA-D8-A1Y3-01A;2.381162;3.654025;2.7321419999999996
TCGA-D8-A27E-01A;0.465933;0.353779;0.199906
TCGA-D8-A27F-01A;1.8794240000000002;3.388821;3.0396
TCGA-D8-A27G-01A;1.13858;2.0521700000000003;1.517593
TCGA-D8-A27H-01A;1.044721;2.259662;1.039424
TCGA-D8-A27I-01A;1.566393;1.737516;1.0470270000000002
TCGA-D8-A27K-01A;1.17096;1.4019190000000001;0.677104
TCGA-D8-A27L-01A;1.479443;0.8345610000000001;0.801288
TCGA-D8-A27M-01A;0.9854430000000001;1.454466;1.8730349999999998
TCGA-D8-A27N-01A;1.219631;2.116967;1.597352
TCGA-D8-A27P-01A;1.112075;1.002289;0.596779
TCGA-D8-A27R-01A;2.6815330000000004;2.491151;2.123071
TCGA-D8-A27T-01A;0.8997620000000001;1.630411;1.1555440000000001
TCGA-D8-A27V-01A;0.763426;1.691297;0.64759
TCGA-D8-A27W-01A;1.530276;2.444698;2.3069040000000003
TCGA-D8-A3Z5-01A;0.976093;0.5553560000000001;0.415904
TCGA-D8-A3Z6-01A;0.9318629999999999;1.1868459999999998;1.081093
TCGA-D8-A4Z1-01A;1.665586;0.628991;0.5358609999999999
